,file_path,voice_id
95,../voice_data/training/4175_L/4175_L_590.wav,0
96,../voice_data/training/4175_L/4175_L_595.wav,0
97,../voice_data/training/4175_L/4175_L_60.wav,0
98,../voice_data/training/4175_L/4175_L_600.wav,0
99,../voice_data/training/4175_L/4175_L_605.wav,0
100,../voice_data/training/4175_L/4175_L_610.wav,0
101,../voice_data/training/4175_L/4175_L_615.wav,0
102,../voice_data/training/4175_L/4175_L_620.wav,0
103,../voice_data/training/4175_L/4175_L_625.wav,0
104,../voice_data/training/4175_L/4175_L_630.wav,0
105,../voice_data/training/4175_L/4175_L_635.wav,0
106,../voice_data/training/4175_L/4175_L_640.wav,0
107,../voice_data/training/4175_L/4175_L_645.wav,0
108,../voice_data/training/4175_L/4175_L_65.wav,0
109,../voice_data/training/4175_L/4175_L_650.wav,0
110,../voice_data/training/4175_L/4175_L_655.wav,0
111,../voice_data/training/4175_L/4175_L_665.wav,0
112,../voice_data/training/4175_L/4175_L_670.wav,0
113,../voice_data/training/4175_L/4175_L_675.wav,0
114,../voice_data/training/4175_L/4175_L_680.wav,0
115,../voice_data/training/4175_L/4175_L_70.wav,0
116,../voice_data/training/4175_L/4175_L_75.wav,0
117,../voice_data/training/4175_L/4175_L_80.wav,0
118,../voice_data/training/4175_L/4175_L_85.wav,0
119,../voice_data/training/4175_L/4175_L_95.wav,0
120,../voice_data/training/4175_R/4175_R_0.wav,1
121,../voice_data/training/4175_R/4175_R_10.wav,1
122,../voice_data/training/4175_R/4175_R_100.wav,1
123,../voice_data/training/4175_R/4175_R_105.wav,1
124,../voice_data/training/4175_R/4175_R_110.wav,1
125,../voice_data/training/4175_R/4175_R_115.wav,1
126,../voice_data/training/4175_R/4175_R_120.wav,1
127,../voice_data/training/4175_R/4175_R_125.wav,1
128,../voice_data/training/4175_R/4175_R_130.wav,1
129,../voice_data/training/4175_R/4175_R_135.wav,1
130,../voice_data/training/4175_R/4175_R_140.wav,1
131,../voice_data/training/4175_R/4175_R_145.wav,1
132,../voice_data/training/4175_R/4175_R_150.wav,1
133,../voice_data/training/4175_R/4175_R_155.wav,1
134,../voice_data/training/4175_R/4175_R_165.wav,1
135,../voice_data/training/4175_R/4175_R_180.wav,1
136,../voice_data/training/4175_R/4175_R_185.wav,1
137,../voice_data/training/4175_R/4175_R_190.wav,1
138,../voice_data/training/4175_R/4175_R_195.wav,1
139,../voice_data/training/4175_R/4175_R_20.wav,1
140,../voice_data/training/4175_R/4175_R_200.wav,1
141,../voice_data/training/4175_R/4175_R_205.wav,1
142,../voice_data/training/4175_R/4175_R_215.wav,1
143,../voice_data/training/4175_R/4175_R_220.wav,1
144,../voice_data/training/4175_R/4175_R_225.wav,1
145,../voice_data/training/4175_R/4175_R_230.wav,1
146,../voice_data/training/4175_R/4175_R_235.wav,1
147,../voice_data/training/4175_R/4175_R_240.wav,1
148,../voice_data/training/4175_R/4175_R_245.wav,1
149,../voice_data/training/4175_R/4175_R_25.wav,1
150,../voice_data/training/4175_R/4175_R_250.wav,1
151,../voice_data/training/4175_R/4175_R_255.wav,1
152,../voice_data/training/4175_R/4175_R_260.wav,1
153,../voice_data/training/4175_R/4175_R_265.wav,1
154,../voice_data/training/4175_R/4175_R_275.wav,1
155,../voice_data/training/4175_R/4175_R_280.wav,1
156,../voice_data/training/4175_R/4175_R_285.wav,1
157,../voice_data/training/4175_R/4175_R_290.wav,1
158,../voice_data/training/4175_R/4175_R_295.wav,1
159,../voice_data/training/4175_R/4175_R_30.wav,1
160,../voice_data/training/4175_R/4175_R_300.wav,1
161,../voice_data/training/4175_R/4175_R_305.wav,1
162,../voice_data/training/4175_R/4175_R_310.wav,1
163,../voice_data/training/4175_R/4175_R_35.wav,1
164,../voice_data/training/4175_R/4175_R_40.wav,1
165,../voice_data/training/4175_R/4175_R_45.wav,1
166,../voice_data/training/4175_R/4175_R_55.wav,1
167,../voice_data/training/4175_R/4175_R_60.wav,1
168,../voice_data/training/4175_R/4175_R_65.wav,1
169,../voice_data/training/4175_R/4175_R_70.wav,1
170,../voice_data/training/4175_R/4175_R_75.wav,1
171,../voice_data/training/4175_R/4175_R_80.wav,1
172,../voice_data/training/4175_R/4175_R_85.wav,1
173,../voice_data/training/4175_R/4175_R_95.wav,1
174,../voice_data/training/4504_L/4504_L_0.wav,2
175,../voice_data/training/4504_L/4504_L_10.wav,2
176,../voice_data/training/4504_L/4504_L_100.wav,2
177,../voice_data/training/4504_L/4504_L_105.wav,2
178,../voice_data/training/4504_L/4504_L_110.wav,2
179,../voice_data/training/4504_L/4504_L_120.wav,2
180,../voice_data/training/4504_L/4504_L_125.wav,2
181,../voice_data/training/4504_L/4504_L_135.wav,2
182,../voice_data/training/4504_L/4504_L_140.wav,2
183,../voice_data/training/4504_L/4504_L_145.wav,2
184,../voice_data/training/4504_L/4504_L_15.wav,2
185,../voice_data/training/4504_L/4504_L_150.wav,2
186,../voice_data/training/4504_L/4504_L_155.wav,2
187,../voice_data/training/4504_L/4504_L_20.wav,2
188,../voice_data/training/4504_L/4504_L_30.wav,2
189,../voice_data/training/4504_L/4504_L_35.wav,2
190,../voice_data/training/4504_L/4504_L_40.wav,2
191,../voice_data/training/4504_L/4504_L_45.wav,2
192,../voice_data/training/4504_L/4504_L_5.wav,2
193,../voice_data/training/4504_L/4504_L_50.wav,2
194,../voice_data/training/4504_L/4504_L_55.wav,2
195,../voice_data/training/4504_L/4504_L_60.wav,2
196,../voice_data/training/4504_L/4504_L_65.wav,2
197,../voice_data/training/4504_L/4504_L_70.wav,2
198,../voice_data/training/4504_L/4504_L_75.wav,2
199,../voice_data/training/4504_L/4504_L_80.wav,2
200,../voice_data/training/4504_L/4504_L_85.wav,2
201,../voice_data/training/4504_L/4504_L_90.wav,2
202,../voice_data/training/4504_L/4504_L_95.wav,2
203,../voice_data/training/4504_R/4504_R_0.wav,3
204,../voice_data/training/4504_R/4504_R_10.wav,3
205,../voice_data/training/4504_R/4504_R_105.wav,3
206,../voice_data/training/4504_R/4504_R_110.wav,3
207,../voice_data/training/4504_R/4504_R_15.wav,3
208,../voice_data/training/4504_R/4504_R_20.wav,3
209,../voice_data/training/4504_R/4504_R_25.wav,3
210,../voice_data/training/4504_R/4504_R_30.wav,3
211,../voice_data/training/4504_R/4504_R_35.wav,3
212,../voice_data/training/4504_R/4504_R_40.wav,3
213,../voice_data/training/4504_R/4504_R_5.wav,3
214,../voice_data/training/4504_R/4504_R_50.wav,3
215,../voice_data/training/4504_R/4504_R_55.wav,3
216,../voice_data/training/4504_R/4504_R_60.wav,3
217,../voice_data/training/4504_R/4504_R_65.wav,3
218,../voice_data/training/4504_R/4504_R_75.wav,3
219,../voice_data/training/4504_R/4504_R_80.wav,3
220,../voice_data/training/4504_R/4504_R_85.wav,3
221,../voice_data/training/4504_R/4504_R_90.wav,3
222,../voice_data/training/4504_R/4504_R_95.wav,3
223,../voice_data/training/4708_L/4708_L_0.wav,4
224,../voice_data/training/4708_L/4708_L_10.wav,4
225,../voice_data/training/4708_L/4708_L_105.wav,4
226,../voice_data/training/4708_L/4708_L_110.wav,4
227,../voice_data/training/4708_L/4708_L_115.wav,4
228,../voice_data/training/4708_L/4708_L_125.wav,4
229,../voice_data/training/4708_L/4708_L_130.wav,4
230,../voice_data/training/4708_L/4708_L_145.wav,4
231,../voice_data/training/4708_L/4708_L_15.wav,4
232,../voice_data/training/4708_L/4708_L_150.wav,4
233,../voice_data/training/4708_L/4708_L_155.wav,4
234,../voice_data/training/4708_L/4708_L_160.wav,4
235,../voice_data/training/4708_L/4708_L_165.wav,4
236,../voice_data/training/4708_L/4708_L_170.wav,4
237,../voice_data/training/4708_L/4708_L_175.wav,4
238,../voice_data/training/4708_L/4708_L_180.wav,4
239,../voice_data/training/4708_L/4708_L_185.wav,4
240,../voice_data/training/4708_L/4708_L_195.wav,4
241,../voice_data/training/4708_L/4708_L_20.wav,4
242,../voice_data/training/4708_L/4708_L_205.wav,4
243,../voice_data/training/4708_L/4708_L_210.wav,4
244,../voice_data/training/4708_L/4708_L_215.wav,4
245,../voice_data/training/4708_L/4708_L_220.wav,4
246,../voice_data/training/4708_L/4708_L_225.wav,4
247,../voice_data/training/4708_L/4708_L_230.wav,4
248,../voice_data/training/4708_L/4708_L_235.wav,4
249,../voice_data/training/4708_L/4708_L_240.wav,4
250,../voice_data/training/4708_L/4708_L_245.wav,4
251,../voice_data/training/4708_L/4708_L_25.wav,4
252,../voice_data/training/4708_L/4708_L_250.wav,4
253,../voice_data/training/4708_L/4708_L_255.wav,4
254,../voice_data/training/4708_L/4708_L_260.wav,4
255,../voice_data/training/4708_L/4708_L_265.wav,4
256,../voice_data/training/4708_L/4708_L_270.wav,4
257,../voice_data/training/4708_L/4708_L_275.wav,4
258,../voice_data/training/4708_L/4708_L_280.wav,4
259,../voice_data/training/4708_L/4708_L_285.wav,4
260,../voice_data/training/4708_L/4708_L_290.wav,4
261,../voice_data/training/4708_L/4708_L_295.wav,4
262,../voice_data/training/4708_L/4708_L_300.wav,4
263,../voice_data/training/4708_L/4708_L_305.wav,4
264,../voice_data/training/4708_L/4708_L_310.wav,4
265,../voice_data/training/4708_L/4708_L_315.wav,4
266,../voice_data/training/4708_L/4708_L_320.wav,4
267,../voice_data/training/4708_L/4708_L_325.wav,4
268,../voice_data/training/4708_L/4708_L_330.wav,4
269,../voice_data/training/4708_L/4708_L_335.wav,4
270,../voice_data/training/4708_L/4708_L_345.wav,4
271,../voice_data/training/4708_L/4708_L_35.wav,4
272,../voice_data/training/4708_L/4708_L_350.wav,4
273,../voice_data/training/4708_L/4708_L_355.wav,4
274,../voice_data/training/4708_L/4708_L_360.wav,4
275,../voice_data/training/4708_L/4708_L_365.wav,4
276,../voice_data/training/4708_L/4708_L_370.wav,4
277,../voice_data/training/4708_L/4708_L_375.wav,4
278,../voice_data/training/4708_L/4708_L_380.wav,4
279,../voice_data/training/4708_L/4708_L_390.wav,4
280,../voice_data/training/4708_L/4708_L_395.wav,4
281,../voice_data/training/4708_L/4708_L_400.wav,4
282,../voice_data/training/4708_L/4708_L_405.wav,4
283,../voice_data/training/4708_L/4708_L_410.wav,4
284,../voice_data/training/4708_L/4708_L_415.wav,4
285,../voice_data/training/4708_L/4708_L_420.wav,4
286,../voice_data/training/4708_L/4708_L_425.wav,4
287,../voice_data/training/4708_L/4708_L_430.wav,4
288,../voice_data/training/4708_L/4708_L_435.wav,4
289,../voice_data/training/4708_L/4708_L_440.wav,4
290,../voice_data/training/4708_L/4708_L_445.wav,4
291,../voice_data/training/4708_L/4708_L_45.wav,4
292,../voice_data/training/4708_L/4708_L_450.wav,4
293,../voice_data/training/4708_L/4708_L_455.wav,4
294,../voice_data/training/4708_L/4708_L_460.wav,4
295,../voice_data/training/4708_L/4708_L_465.wav,4
296,../voice_data/training/4708_L/4708_L_470.wav,4
297,../voice_data/training/4708_L/4708_L_475.wav,4
298,../voice_data/training/4708_L/4708_L_485.wav,4
299,../voice_data/training/4708_L/4708_L_490.wav,4
300,../voice_data/training/4708_L/4708_L_495.wav,4
301,../voice_data/training/4708_L/4708_L_5.wav,4
302,../voice_data/training/4708_L/4708_L_50.wav,4
303,../voice_data/training/4708_L/4708_L_500.wav,4
304,../voice_data/training/4708_L/4708_L_505.wav,4
305,../voice_data/training/4708_L/4708_L_515.wav,4
306,../voice_data/training/4708_L/4708_L_525.wav,4
307,../voice_data/training/4708_L/4708_L_530.wav,4
308,../voice_data/training/4708_L/4708_L_535.wav,4
309,../voice_data/training/4708_L/4708_L_540.wav,4
310,../voice_data/training/4708_L/4708_L_55.wav,4
311,../voice_data/training/4708_L/4708_L_550.wav,4
312,../voice_data/training/4708_L/4708_L_565.wav,4
313,../voice_data/training/4708_L/4708_L_570.wav,4
314,../voice_data/training/4708_L/4708_L_575.wav,4
315,../voice_data/training/4708_L/4708_L_580.wav,4
316,../voice_data/training/4708_L/4708_L_585.wav,4
317,../voice_data/training/4708_L/4708_L_590.wav,4
318,../voice_data/training/4708_L/4708_L_595.wav,4
319,../voice_data/training/4708_L/4708_L_60.wav,4
320,../voice_data/training/4708_L/4708_L_600.wav,4
321,../voice_data/training/4708_L/4708_L_605.wav,4
322,../voice_data/training/4708_L/4708_L_610.wav,4
323,../voice_data/training/4708_L/4708_L_615.wav,4
324,../voice_data/training/4708_L/4708_L_620.wav,4
325,../voice_data/training/4708_L/4708_L_625.wav,4
326,../voice_data/training/4708_L/4708_L_630.wav,4
327,../voice_data/training/4708_L/4708_L_635.wav,4
328,../voice_data/training/4708_L/4708_L_640.wav,4
329,../voice_data/training/4708_L/4708_L_645.wav,4
330,../voice_data/training/4708_L/4708_L_65.wav,4
331,../voice_data/training/4708_L/4708_L_650.wav,4
332,../voice_data/training/4708_L/4708_L_660.wav,4
333,../voice_data/training/4708_L/4708_L_665.wav,4
334,../voice_data/training/4708_L/4708_L_670.wav,4
335,../voice_data/training/4708_L/4708_L_675.wav,4
336,../voice_data/training/4708_L/4708_L_680.wav,4
337,../voice_data/training/4708_L/4708_L_695.wav,4
338,../voice_data/training/4708_L/4708_L_700.wav,4
339,../voice_data/training/4708_L/4708_L_705.wav,4
340,../voice_data/training/4708_L/4708_L_710.wav,4
341,../voice_data/training/4708_L/4708_L_715.wav,4
342,../voice_data/training/4708_L/4708_L_720.wav,4
343,../voice_data/training/4708_L/4708_L_730.wav,4
344,../voice_data/training/4708_L/4708_L_735.wav,4
345,../voice_data/training/4708_L/4708_L_740.wav,4
346,../voice_data/training/4708_L/4708_L_745.wav,4
347,../voice_data/training/4708_L/4708_L_750.wav,4
348,../voice_data/training/4708_L/4708_L_760.wav,4
349,../voice_data/training/4708_L/4708_L_765.wav,4
350,../voice_data/training/4708_L/4708_L_770.wav,4
351,../voice_data/training/4708_L/4708_L_775.wav,4
352,../voice_data/training/4708_L/4708_L_80.wav,4
353,../voice_data/training/4708_L/4708_L_85.wav,4
354,../voice_data/training/4708_L/4708_L_90.wav,4
355,../voice_data/training/4708_L/4708_L_95.wav,4
356,../voice_data/training/4708_R/4708_R_0.wav,5
357,../voice_data/training/4708_R/4708_R_10.wav,5
358,../voice_data/training/4708_R/4708_R_100.wav,5
359,../voice_data/training/4708_R/4708_R_105.wav,5
360,../voice_data/training/4708_R/4708_R_110.wav,5
361,../voice_data/training/4708_R/4708_R_115.wav,5
362,../voice_data/training/4708_R/4708_R_125.wav,5
363,../voice_data/training/4708_R/4708_R_130.wav,5
364,../voice_data/training/4708_R/4708_R_140.wav,5
365,../voice_data/training/4708_R/4708_R_145.wav,5
366,../voice_data/training/4708_R/4708_R_15.wav,5
367,../voice_data/training/4708_R/4708_R_165.wav,5
368,../voice_data/training/4708_R/4708_R_170.wav,5
369,../voice_data/training/4708_R/4708_R_180.wav,5
370,../voice_data/training/4708_R/4708_R_185.wav,5
371,../voice_data/training/4708_R/4708_R_190.wav,5
372,../voice_data/training/4708_R/4708_R_195.wav,5
373,../voice_data/training/4708_R/4708_R_20.wav,5
374,../voice_data/training/4708_R/4708_R_200.wav,5
375,../voice_data/training/4708_R/4708_R_205.wav,5
376,../voice_data/training/4708_R/4708_R_210.wav,5
377,../voice_data/training/4708_R/4708_R_220.wav,5
378,../voice_data/training/4708_R/4708_R_225.wav,5
379,../voice_data/training/4708_R/4708_R_230.wav,5
380,../voice_data/training/4708_R/4708_R_235.wav,5
381,../voice_data/training/4708_R/4708_R_240.wav,5
382,../voice_data/training/4708_R/4708_R_245.wav,5
383,../voice_data/training/4708_R/4708_R_250.wav,5
384,../voice_data/training/4708_R/4708_R_255.wav,5
385,../voice_data/training/4708_R/4708_R_260.wav,5
386,../voice_data/training/4708_R/4708_R_265.wav,5
387,../voice_data/training/4708_R/4708_R_270.wav,5
388,../voice_data/training/4708_R/4708_R_275.wav,5
389,../voice_data/training/4708_R/4708_R_280.wav,5
390,../voice_data/training/4708_R/4708_R_285.wav,5
391,../voice_data/training/4708_R/4708_R_290.wav,5
392,../voice_data/training/4708_R/4708_R_295.wav,5
393,../voice_data/training/4708_R/4708_R_30.wav,5
394,../voice_data/training/4708_R/4708_R_305.wav,5
395,../voice_data/training/4708_R/4708_R_310.wav,5
396,../voice_data/training/4708_R/4708_R_320.wav,5
397,../voice_data/training/4708_R/4708_R_325.wav,5
398,../voice_data/training/4708_R/4708_R_330.wav,5
399,../voice_data/training/4708_R/4708_R_340.wav,5
400,../voice_data/training/4708_R/4708_R_345.wav,5
401,../voice_data/training/4708_R/4708_R_35.wav,5
402,../voice_data/training/4708_R/4708_R_350.wav,5
403,../voice_data/training/4708_R/4708_R_355.wav,5
404,../voice_data/training/4708_R/4708_R_360.wav,5
405,../voice_data/training/4708_R/4708_R_365.wav,5
406,../voice_data/training/4708_R/4708_R_375.wav,5
407,../voice_data/training/4708_R/4708_R_380.wav,5
408,../voice_data/training/4708_R/4708_R_385.wav,5
409,../voice_data/training/4708_R/4708_R_390.wav,5
410,../voice_data/training/4708_R/4708_R_395.wav,5
411,../voice_data/training/4708_R/4708_R_40.wav,5
412,../voice_data/training/4708_R/4708_R_400.wav,5
413,../voice_data/training/4708_R/4708_R_410.wav,5
414,../voice_data/training/4708_R/4708_R_420.wav,5
415,../voice_data/training/4708_R/4708_R_425.wav,5
416,../voice_data/training/4708_R/4708_R_430.wav,5
417,../voice_data/training/4708_R/4708_R_435.wav,5
418,../voice_data/training/4708_R/4708_R_440.wav,5
419,../voice_data/training/4708_R/4708_R_445.wav,5
420,../voice_data/training/4708_R/4708_R_45.wav,5
421,../voice_data/training/4708_R/4708_R_450.wav,5
422,../voice_data/training/4708_R/4708_R_465.wav,5
423,../voice_data/training/4708_R/4708_R_470.wav,5
424,../voice_data/training/4708_R/4708_R_475.wav,5
425,../voice_data/training/4708_R/4708_R_480.wav,5
426,../voice_data/training/4708_R/4708_R_485.wav,5
427,../voice_data/training/4708_R/4708_R_490.wav,5
428,../voice_data/training/4708_R/4708_R_495.wav,5
429,../voice_data/training/4708_R/4708_R_5.wav,5
430,../voice_data/training/4708_R/4708_R_50.wav,5
431,../voice_data/training/4708_R/4708_R_500.wav,5
432,../voice_data/training/4708_R/4708_R_505.wav,5
433,../voice_data/training/4708_R/4708_R_510.wav,5
434,../voice_data/training/4708_R/4708_R_515.wav,5
435,../voice_data/training/4708_R/4708_R_520.wav,5
436,../voice_data/training/4708_R/4708_R_525.wav,5
437,../voice_data/training/4708_R/4708_R_530.wav,5
438,../voice_data/training/4708_R/4708_R_535.wav,5
439,../voice_data/training/4708_R/4708_R_540.wav,5
440,../voice_data/training/4708_R/4708_R_545.wav,5
441,../voice_data/training/4708_R/4708_R_55.wav,5
442,../voice_data/training/4708_R/4708_R_550.wav,5
443,../voice_data/training/4708_R/4708_R_555.wav,5
444,../voice_data/training/4708_R/4708_R_560.wav,5
445,../voice_data/training/4708_R/4708_R_565.wav,5
446,../voice_data/training/4708_R/4708_R_570.wav,5
447,../voice_data/training/4708_R/4708_R_575.wav,5
448,../voice_data/training/4708_R/4708_R_580.wav,5
449,../voice_data/training/4708_R/4708_R_585.wav,5
450,../voice_data/training/4708_R/4708_R_595.wav,5
451,../voice_data/training/4708_R/4708_R_60.wav,5
452,../voice_data/training/4708_R/4708_R_65.wav,5
453,../voice_data/training/4708_R/4708_R_75.wav,5
454,../voice_data/training/4708_R/4708_R_80.wav,5
455,../voice_data/training/4708_R/4708_R_85.wav,5
456,../voice_data/training/4708_R/4708_R_90.wav,5
457,../voice_data/training/4708_R/4708_R_95.wav,5
458,../voice_data/training/4745_L/4745_L_0.wav,6
459,../voice_data/training/4745_L/4745_L_10.wav,6
460,../voice_data/training/4745_L/4745_L_100.wav,6
461,../voice_data/training/4745_L/4745_L_105.wav,6
462,../voice_data/training/4745_L/4745_L_110.wav,6
463,../voice_data/training/4745_L/4745_L_120.wav,6
464,../voice_data/training/4745_L/4745_L_125.wav,6
465,../voice_data/training/4745_L/4745_L_130.wav,6
466,../voice_data/training/4745_L/4745_L_135.wav,6
467,../voice_data/training/4745_L/4745_L_140.wav,6
468,../voice_data/training/4745_L/4745_L_15.wav,6
469,../voice_data/training/4745_L/4745_L_150.wav,6
470,../voice_data/training/4745_L/4745_L_155.wav,6
471,../voice_data/training/4745_L/4745_L_175.wav,6
472,../voice_data/training/4745_L/4745_L_180.wav,6
473,../voice_data/training/4745_L/4745_L_195.wav,6
474,../voice_data/training/4745_L/4745_L_20.wav,6
475,../voice_data/training/4745_L/4745_L_200.wav,6
476,../voice_data/training/4745_L/4745_L_205.wav,6
477,../voice_data/training/4745_L/4745_L_210.wav,6
478,../voice_data/training/4745_L/4745_L_215.wav,6
479,../voice_data/training/4745_L/4745_L_220.wav,6
480,../voice_data/training/4745_L/4745_L_225.wav,6
481,../voice_data/training/4745_L/4745_L_230.wav,6
482,../voice_data/training/4745_L/4745_L_235.wav,6
483,../voice_data/training/4745_L/4745_L_240.wav,6
484,../voice_data/training/4745_L/4745_L_245.wav,6
485,../voice_data/training/4745_L/4745_L_25.wav,6
486,../voice_data/training/4745_L/4745_L_250.wav,6
487,../voice_data/training/4745_L/4745_L_255.wav,6
488,../voice_data/training/4745_L/4745_L_260.wav,6
489,../voice_data/training/4745_L/4745_L_265.wav,6
490,../voice_data/training/4745_L/4745_L_275.wav,6
491,../voice_data/training/4745_L/4745_L_280.wav,6
492,../voice_data/training/4745_L/4745_L_285.wav,6
493,../voice_data/training/4745_L/4745_L_295.wav,6
494,../voice_data/training/4745_L/4745_L_30.wav,6
495,../voice_data/training/4745_L/4745_L_35.wav,6
496,../voice_data/training/4745_L/4745_L_40.wav,6
497,../voice_data/training/4745_L/4745_L_45.wav,6
498,../voice_data/training/4745_L/4745_L_5.wav,6
499,../voice_data/training/4745_L/4745_L_50.wav,6
500,../voice_data/training/4745_L/4745_L_55.wav,6
501,../voice_data/training/4745_L/4745_L_60.wav,6
502,../voice_data/training/4745_L/4745_L_65.wav,6
503,../voice_data/training/4745_L/4745_L_70.wav,6
504,../voice_data/training/4745_L/4745_L_75.wav,6
505,../voice_data/training/4745_L/4745_L_80.wav,6
506,../voice_data/training/4745_L/4745_L_85.wav,6
507,../voice_data/training/4745_L/4745_L_90.wav,6
508,../voice_data/training/4745_L/4745_L_95.wav,6
509,../voice_data/training/4745_R/4745_R_10.wav,7
510,../voice_data/training/4745_R/4745_R_100.wav,7
511,../voice_data/training/4745_R/4745_R_105.wav,7
512,../voice_data/training/4745_R/4745_R_110.wav,7
513,../voice_data/training/4745_R/4745_R_115.wav,7
514,../voice_data/training/4745_R/4745_R_120.wav,7
515,../voice_data/training/4745_R/4745_R_125.wav,7
516,../voice_data/training/4745_R/4745_R_130.wav,7
